id,host_id,host_name,neighbourhood_cleansed,city,latitude,longitude,price,number_of_reviews,review_scores_rating
3957602,2127414,Katharine (Kit) And Scott,Jamaica Plain,Boston,42.311678909359316,-71.10613378330365,75.0,63,97.0
11739985,35411494,JonandMargrit,Jamaica Plain,Boston,42.31778979561365,-71.10489692991891,189.0,25,96.0
5874408,24337472,Julie + Seven,Jamaica Plain,Boston,42.305094658671926,-71.11347197529106,75.0,41,98.0
7693009,2182717,Ame,Jamaica Plain,Boston,42.309797837586366,-71.10174213111895,55.0,15,97.0
3775876,11487565,Josefa,Jamaica Plain,Boston,42.305142129994884,-71.10732685642546,125.0,10,86.0
3693850,18807469,Derian,Jamaica Plain,Boston,42.299823779229776,-71.1125721982785,88.0,184,96.0
4736217,16052189,Jonathan,Jamaica Plain,Boston,42.314083120401115,-71.09973816777216,72.0,1,80.0
14428514,22475241,Mackenzie,Jamaica Plain,Boston,42.307311154565845,-71.1033973053676,22.0,1,60.0
3021862,15399126,Caroline,Jamaica Plain,Boston,42.29098869791822,-71.11273710117392,90.0,12,90.0
4348422,22217451,Ashley,Jamaica Plain,Boston,42.31158242973417,-71.11170822620524,150.0,0,
973840,5325924,Matt,Jamaica Plain,Boston,42.308660543894284,-71.10156432201525,82.0,42,95.0
9575439,49565531,Maria,Jamaica Plain,Boston,42.321374508340455,-71.10605960468905,84.0,10,94.0
4430821,4743011,Nina And Emily,Jamaica Plain,Boston,42.30516878181586,-71.11290752873131,160.0,22,94.0
9591772,29925050,Tanya,Jamaica Plain,Boston,42.32002043052011,-71.1045979616031,110.0,1,100.0
3079305,15637560,Adam,Jamaica Plain,Boston,42.30694320005583,-71.1140157501951,150.0,29,98.0
14474114,89230454,Asad,Jamaica Plain,Boston,42.29366807552507,-71.1178941365324,80.0,1,100.0
7789429,3129367,Louis,Jamaica Plain,Boston,42.31881358606432,-71.10321896739352,225.0,5,100.0
1203014,6570954,Tobias,Jamaica Plain,Boston,42.306017507714095,-71.10953838978847,65.0,60,96.0
957224,4210157,Marian,Jamaica Plain,Boston,42.318859647590706,-71.11451513447908,275.0,57,93.0
4119345,1414385,Woody And Pauline,Jamaica Plain,Boston,42.3116187482491,-71.10910186178728,300.0,5,100.0
5495547,2753598,Celia,Jamaica Plain,Boston,42.301890193436364,-71.12908357888134,185.0,4,100.0
12081834,1827998,Alexis,Jamaica Plain,Boston,42.319474233279415,-71.10981262493169,175.0,7,94.0
14260905,29890732,Nancy,Jamaica Plain,Boston,42.31187523227813,-71.10988285778794,175.0,0,
3988018,1480518,Lisa,Jamaica Plain,Boston,42.29552806799693,-71.11929019439627,75.0,173,97.0
728238,2139546,Robin,Jamaica Plain,Boston,42.309632289697525,-71.11621848265172,60.0,88,87.0
12997241,12164071,Cynthia,Jamaica Plain,Boston,42.313212477274476,-71.10808727743614,100.0,1,80.0
10074653,49453306,Gail,Jamaica Plain,Boston,42.32139006767074,-71.10885209574056,75.0,1,100.0
4054079,20912254,Liz And Dale,Jamaica Plain,Boston,42.31653898569717,-71.10431839665927,94.0,61,95.0
12849003,17917160,Rocio & Jason,Jamaica Plain,Boston,42.31123369710613,-71.10343442689604,85.0,19,98.0
8067585,27756951,Hannah & Philip,Jamaica Plain,Boston,42.30512600898364,-71.11423327902818,83.0,13,98.0
7723492,4595799,Fivos,Jamaica Plain,Boston,42.31039502223525,-71.11838026420132,75.0,22,94.0
1956275,9622924,Emmanuel,Jamaica Plain,Boston,42.308293290029226,-71.12399111717572,168.0,74,88.0
1136972,1480518,Lisa,Jamaica Plain,Boston,42.294442148764404,-71.1199453778794,60.0,280,96.0
1071235,965697,Chris & Kristina,Jamaica Plain,Boston,42.31747805970026,-71.10819474341311,135.0,152,94.0
4233242,197327,Melissa,Jamaica Plain,Boston,42.31299708548862,-71.10930512483853,119.0,15,97.0
14415125,70542233,Christine,Jamaica Plain,Boston,42.31633720566908,-71.1028559173715,275.0,0,
3905508,3381271,Margaret,Jamaica Plain,Boston,42.288018458904695,-71.11367910852671,130.0,28,99.0
1628130,333220,Hylton,Jamaica Plain,Boston,42.311712487300575,-71.11818368689809,750.0,1,100.0
14566386,25938192,Elena,Jamaica Plain,Boston,42.3179889417716,-71.10988164747111,160.0,0,
9590679,49640474,Nancy,Jamaica Plain,Boston,42.324432177328205,-71.1078903320761,65.0,17,100.0
14469677,79575198,Jeff,Jamaica Plain,Boston,42.310893576384466,-71.12243916028487,77.0,3,100.0
447826,2053557,Hilary,Jamaica Plain,Boston,42.31713375085383,-71.10965966211437,71.0,198,96.0
12736777,39964775,Margaret,Jamaica Plain,Boston,42.304695089404895,-71.10730425423374,200.0,1,100.0
9459945,18589253,Will,Jamaica Plain,Boston,42.323437396382296,-71.1139753696747,55.0,5,100.0
13621476,39949128,Daniel,Jamaica Plain,Boston,42.3219193625954,-71.1104717880297,95.0,1,
2365632,12083797,Molly,Jamaica Plain,Boston,42.309312424581954,-71.11711989439625,220.0,55,94.0
10163454,52169456,Myla,Jamaica Plain,Boston,42.30089711317004,-71.1119677817735,54.0,0,
14308511,847177,Brendan,Jamaica Plain,Boston,42.30778740249572,-71.11077966593278,72.0,5,92.0
13751426,62697851,Eli,Jamaica Plain,Boston,42.30598912781584,-71.10334861115408,70.0,5,96.0
1692573,8814724,Kelly,Jamaica Plain,Boston,42.313378826174066,-71.11718908596617,135.0,92,96.0
12932001,9155267,Derek,Jamaica Plain,Boston,42.314063318277896,-71.10544008279768,300.0,3,100.0
5182313,548184,Adam And Rachel,Jamaica Plain,Boston,42.3154779458348,-71.09929421406316,110.0,68,96.0
13865867,79575198,Jeff,Jamaica Plain,Boston,42.312540826270975,-71.1224634974153,70.0,5,96.0
4331214,3945438,Lisa,Jamaica Plain,Boston,42.30640988856899,-71.11151038708401,75.0,34,95.0
12824498,10524003,Isaac,Jamaica Plain,Boston,42.32512115569664,-71.11292465179741,70.0,4,90.0
14602997,120731,Adrian Nichola,Jamaica Plain,Boston,42.317729060962684,-71.10019198504712,88.0,0,
6377998,987917,Helder,Jamaica Plain,Boston,42.31437713321705,-71.09951455896663,480.0,19,97.0
743211,2796082,Margaret,Jamaica Plain,Boston,42.3058133625616,-71.11259651201156,550.0,49,97.0
5166870,1487352,Matt And Eva,Jamaica Plain,Boston,42.305034221507675,-71.10333144398088,180.0,32,94.0
3593290,5988470,Nikki,Jamaica Plain,Boston,42.308897967555396,-71.11868977322706,325.0,8,100.0
14672735,91197438,Vinayak,Jamaica Plain,Boston,42.31978116658569,-71.1046702228502,65.0,0,
1612842,8573721,Razan,Jamaica Plain,Boston,42.30826236397657,-71.11065976620097,290.0,8,98.0
332225,1693497,Melissa,Jamaica Plain,Boston,42.29128816246878,-71.11396006312367,159.0,41,94.0
496022,1956464,Maria,Jamaica Plain,Boston,42.309200042544475,-71.11836465855009,200.0,16,99.0
8720718,45771009,Riyo,Jamaica Plain,Boston,42.31569391094086,-71.10620874832169,95.0,80,98.0
9212213,47908069,Kevin,Jamaica Plain,Boston,42.320020355969945,-71.10745884916732,65.0,18,85.0
8310894,23916912,Zach,Jamaica Plain,Boston,42.324891279593785,-71.11446553563087,99.0,9,98.0
1167221,6391436,Robin And Victoria,Jamaica Plain,Boston,42.307767972414716,-71.11625789047193,93.0,97,95.0
2592416,13271600,Carol,Jamaica Plain,Boston,42.30703672295021,-71.10336802125957,500.0,6,100.0
1701741,7419610,Ariel,Jamaica Plain,Boston,42.310081941514724,-71.11967770213874,295.0,8,88.0
4526315,4705050,Jared,Jamaica Plain,Boston,42.31359160558561,-71.12262104873192,450.0,28,98.0
5918944,449295,Dorothy & Seth,Jamaica Plain,Boston,42.311531156866266,-71.09896775692144,150.0,5,100.0
5738018,7302835,Samuel,Jamaica Plain,Boston,42.32498596629097,-71.10549496200198,95.0,0,
4181530,3245213,Rachel,Jamaica Plain,Boston,42.30725435749261,-71.11424733591423,150.0,18,99.0
6065674,21644095,David,Jamaica Plain,Boston,42.318501214026405,-71.11451133583604,399.0,12,95.0
13698137,50199143,Paul,Jamaica Plain,Boston,42.31784765117375,-71.107205565175,71.0,19,93.0
12209652,65660258,Oriana,Jamaica Plain,Boston,42.30466018864578,-71.1088925116655,500.0,0,
5049582,197327,Melissa,Jamaica Plain,Boston,42.31257952456626,-71.10784329213908,70.0,8,100.0
12209339,65660258,Oriana,Jamaica Plain,Boston,42.306172286643054,-71.10670344232828,125.0,0,
8981656,46926631,Andrei,Jamaica Plain,Boston,42.31373707651746,-71.11633699407041,85.0,23,95.0
13110347,22249835,Sean,Jamaica Plain,Boston,42.317300402174936,-71.10491020774178,61.0,33,97.0
9833460,5028116,Jason,Jamaica Plain,Boston,42.312639317298405,-71.10927886274365,250.0,3,93.0
8801250,19280995,Kaitlin,Jamaica Plain,Boston,42.31161781831933,-71.10385272556012,56.0,4,90.0
11553697,5539314,Toni,Jamaica Plain,Boston,42.321731854687144,-71.11186967797744,200.0,3,80.0
13110084,72882793,Liesl &,Jamaica Plain,Boston,42.30595038846473,-71.10489325104669,220.0,14,94.0
14682931,30490577,Lori,Jamaica Plain,Boston,42.31795476761437,-71.1002042572507,80.0,1,100.0
6425318,14303759,Susan,Jamaica Plain,Boston,42.321414748913774,-71.1067641717667,60.0,8,95.0
2378421,12150111,A And L,Jamaica Plain,Boston,42.311437963659955,-71.11864462353653,125.0,63,99.0
2443944,4442258,Patti,Jamaica Plain,Boston,42.32123276979549,-71.11568853186063,500.0,0,
14683493,47251069,David,Jamaica Plain,Boston,42.312220034691656,-71.1171256858825,149.0,1,100.0
12949270,18896448,Sandy,Jamaica Plain,Boston,42.321364951420186,-71.11323105918619,65.0,3,100.0
12781774,39290576,Paul,Jamaica Plain,Boston,42.314461652910154,-71.11391762627707,99.0,7,94.0
8226982,6703626,Isabel,Jamaica Plain,Boston,42.31858053839557,-71.10678001942449,67.0,4,100.0
5212321,11725202,Alicia And Kostas,Jamaica Plain,Boston,42.31967562232483,-71.10497281246552,180.0,1,100.0
4339392,3310704,Kyle & Sefira,Jamaica Plain,Boston,42.314035815066525,-71.10777892603964,170.0,7,100.0
12191871,314576,Josh,Jamaica Plain,Boston,42.310861936822796,-71.09922327493409,115.0,7,100.0
12190053,4913318,Luciana,Jamaica Plain,Boston,42.311758624583184,-71.11183648946215,235.0,0,
6764572,35411494,JonandMargrit,Jamaica Plain,Boston,42.318577570955185,-71.1062777972917,89.0,53,95.0
8521792,40108777,Larry,Jamaica Plain,Boston,42.29731100517576,-71.11120263227764,110.0,29,95.0
4065322,17763937,Dawson,Jamaica Plain,Boston,42.309062746277796,-71.11435439589225,84.0,23,93.0
12209147,65660258,Oriana,Jamaica Plain,Boston,42.30624803195792,-71.10890836726516,125.0,0,
14501824,449295,Dorothy & Seth,Jamaica Plain,Boston,42.309478248320744,-71.09930721341063,130.0,0,
12274601,11332246,Oscar,Jamaica Plain,Boston,42.29661804078575,-71.11369880978881,65.0,1,100.0
4457943,20912254,Liz And Dale,Jamaica Plain,Boston,42.31516062399715,-71.10606960864865,86.0,44,100.0
9865550,2646681,Julie Lou,Jamaica Plain,Boston,42.31161779138293,-71.10492935003708,75.0,1,100.0
4838985,884747,Meg,Jamaica Plain,Boston,42.30956049227253,-71.10342180495736,255.0,6,90.0
197972,965697,Chris & Kristina,Jamaica Plain,Boston,42.31732134712932,-71.1083382470032,145.0,230,96.0
10749312,55571157,Steve,Jamaica Plain,Boston,42.3158987062291,-71.10745634054862,199.0,3,100.0
1115394,884747,Meg,Jamaica Plain,Boston,42.310008938431984,-71.10176364947394,91.0,179,96.0
5702292,19280995,Kaitlin,Jamaica Plain,Boston,42.31314950919129,-71.10478823264899,81.0,13,91.0
4015972,14303759,Susan,Jamaica Plain,Boston,42.321619908461145,-71.10550967539857,60.0,94,96.0
2295530,11725202,Alicia And Kostas,Jamaica Plain,Boston,42.317785859724104,-71.10513643573292,99.0,122,99.0
5882411,18807469,Derian,Jamaica Plain,Boston,42.29847143523319,-71.11065808536799,88.0,115,96.0
6914622,36238599,Julie,Jamaica Plain,Boston,42.308141987049325,-71.11793665454907,225.0,7,100.0
13697486,41999943,Sara,Jamaica Plain,Boston,42.2924433773244,-71.11790285740781,50.0,2,70.0
14254537,11722054,Nina,Jamaica Plain,Boston,42.31121241933621,-71.11191178759881,225.0,2,100.0
13041752,72132089,Hannah,Jamaica Plain,Boston,42.298566869256746,-71.11239521627073,48.0,12,96.0
4538423,16736927,Anna,Jamaica Plain,Boston,42.311581941500414,-71.10412648796216,37.0,0,
1885386,6391436,Robin And Victoria,Jamaica Plain,Boston,42.30885190033849,-71.11643175971686,85.0,119,95.0
115936,228845,Jeremy,Jamaica Plain,Boston,42.3155761411289,-71.11305745299592,525.0,7,70.0
8275122,14140959,Juliet,Jamaica Plain,Boston,42.319239160320095,-71.10624048636811,100.0,5,100.0
2798787,13372537,Molly,Jamaica Plain,Boston,42.32451388795766,-71.10540620416036,75.0,94,98.0
9110588,47482159,Julie,Jamaica Plain,Boston,42.2987085828295,-71.11250952324194,25.0,2,80.0
2950175,1697505,Francisco,Jamaica Plain,Boston,42.30841063964904,-71.10132043298741,50.0,12,98.0
5293067,19280995,Kaitlin,Jamaica Plain,Boston,42.312630016865675,-71.10439934389252,49.0,23,85.0
13829133,45771009,Riyo,Jamaica Plain,Boston,42.31721558278527,-71.1079661278404,125.0,0,
14161407,5454238,Kate,Jamaica Plain,Boston,42.31968622416286,-71.11205826620998,180.0,0,
11912139,14303759,Susan,Jamaica Plain,Boston,42.32134118362715,-71.10588595618334,60.0,11,96.0
2933661,11487565,Josefa,Jamaica Plain,Boston,42.30596576341033,-71.1087761022673,85.0,14,82.0
1803138,4610847,Pam And Sara,Jamaica Plain,Boston,42.31021302681578,-71.10143683020078,85.0,62,96.0
11397952,49787594,Jeffrey,Jamaica Plain,Boston,42.31378359100291,-71.11505147881795,64.0,21,97.0
50032,228845,Jeremy,Jamaica Plain,Boston,42.31591115539129,-71.11275691200883,725.0,15,96.0
6390634,2810446,Danielle,Jamaica Plain,Boston,42.299587787693476,-71.11178023080245,75.0,41,100.0
6291807,16375951,Bec,Jamaica Plain,Boston,42.29816032662961,-71.11153003037721,119.0,2,100.0
1949996,8829183,Eran,Jamaica Plain,Boston,42.3078157837662,-71.11674523568081,110.0,23,97.0
8634599,45402419,Jil,Jamaica Plain,Boston,42.3106308513631,-71.11184354566159,179.0,15,83.0
11370704,1263583,Eric,Jamaica Plain,Boston,42.31005424705418,-71.10711518817013,175.0,2,90.0
1704090,5115759,Mary Kate & Javier,Jamaica Plain,Boston,42.31643683590325,-71.10342311812424,125.0,67,91.0
1187188,2238969,Kenji,Jamaica Plain,Boston,42.30692771656086,-71.107893860945,220.0,17,96.0
903598,25188,Seamless,Mission Hill,Boston,42.33285419276235,-71.10123471727375,299.0,0,
9903,25188,Seamless,Mission Hill,Boston,42.3352960343266,-71.10146236865883,249.0,0,
14444280,62644786,Jay,Mission Hill,Boston,42.32790891088525,-71.10270494704687,115.0,0,
12379725,18202088,Beantown Suites,Mission Hill,Boston,42.33376385933934,-71.10079693531384,239.0,4,90.0
7225376,37826100,Feng,Mission Hill,Boston,42.33155444871214,-71.0962878721131,75.0,5,64.0
5660081,962698,Daniel,Mission Hill,Boston,42.327775050161655,-71.09882993741036,30.0,2,100.0
13968660,70552156,Shahid,Mission Hill,Boston,42.3324298068691,-71.1012871241284,45.0,1,100.0
1426711,7673571,Alexandra,Mission Hill,Boston,42.33220056975924,-71.10172331046074,160.0,13,83.0
5510597,17547008,Caio,Mission Hill,Boston,42.32857987397953,-71.09805472661651,62.0,0,
12849985,70196711,Timothy,Mission Hill,Boston,42.33242122223453,-71.10732196401753,872.0,0,
12320063,66462220,Jana,Mission Hill,Boston,42.33289333349645,-71.10862041259496,55.0,3,93.0
4823089,19480579,Fernando,Mission Hill,Boston,42.3319733792552,-71.10813059587208,79.0,28,90.0
7871576,41486164,Joseph,Mission Hill,Boston,42.33072487183699,-71.10446641759258,60.0,2,
5904992,25327613,Thomas,Mission Hill,Boston,42.33004817902593,-71.09852689772488,79.0,5,92.0
5222368,1532353,Diana,Mission Hill,Boston,42.32895904822996,-71.10728436668576,75.0,0,
66288,324630,Sean,Mission Hill,Boston,42.33215157576381,-71.10674178342134,75.0,404,78.0
11313921,59163294,Nimer,Mission Hill,Boston,42.3297708947072,-71.10300214644862,30.0,0,
6629929,63525,Dayo,Mission Hill,Boston,42.33064668329789,-71.10584251856362,105.0,23,93.0
12074204,64704565,Nikhil,Mission Hill,Boston,42.33080096008549,-71.09900782939916,27.0,1,
4160585,224090,Tricia,Mission Hill,Boston,42.3288669969322,-71.10974475055329,85.0,34,99.0
13391024,522072,Hochiang,Mission Hill,Boston,42.33317899447556,-71.10249896276378,110.0,8,98.0
195515,25188,Seamless,Mission Hill,Boston,42.332588068389846,-71.10068445938673,199.0,1,87.0
13565466,78198042,Raheel,Mission Hill,Boston,42.33230551431416,-71.10073194830291,45.0,1,80.0
130552,25188,Seamless,Mission Hill,Boston,42.33467769835338,-71.10251313770223,269.0,2,96.0
5832127,3729809,Gustavo,Mission Hill,Boston,42.32915952745835,-71.10099811156975,69.0,8,75.0
9710999,34332489,英硕,Mission Hill,Boston,42.33435923902745,-71.10209201284177,75.0,0,
12517081,24950258,Angie,Mission Hill,Boston,42.33175204793444,-71.10559902923352,45.0,4,85.0
13531200,522072,Hochiang,Mission Hill,Boston,42.33395700353453,-71.10229828387979,70.0,6,100.0
11861063,63222351,Dick,Mission Hill,Boston,42.32816472463539,-71.10569505857579,70.0,7,86.0
12089399,30283594,Kara,Mission Hill,Boston,42.33497263914917,-71.09995701146728,169.0,0,
5453775,4678912,Fernando,Mission Hill,Boston,42.33228947881412,-71.11145871679565,99.0,14,83.0
12497846,67677418,Steve,Mission Hill,Boston,42.333173550531924,-71.10683935870469,90.0,8,84.0
14137262,66654235,Zoe,Mission Hill,Boston,42.32805295961436,-71.10766569680597,80.0,9,93.0
5526487,28662210,Terry,Mission Hill,Boston,42.330850676438864,-71.09655381597145,275.0,28,95.0
14398508,86931675,Maren,Mission Hill,Boston,42.331287164432794,-71.10049923089404,71.0,1,80.0
1373520,1220808,Alisa,Mission Hill,Boston,42.327458873762716,-71.09931845165326,125.0,70,92.0
6387077,30979867,Solntse,Mission Hill,Boston,42.33399284980339,-71.1044900544699,140.0,0,
13037372,9039817,Jeremy,Mission Hill,Boston,42.33145771450857,-71.10907279875214,52.0,14,95.0
1471308,7673571,Alexandra,Mission Hill,Boston,42.33393473005611,-71.10313500972191,70.0,72,79.0
13521713,16650364,Ricardo,Mission Hill,Boston,42.334081077460304,-71.10377646236957,208.0,5,88.0
848152,1220808,Alisa,Mission Hill,Boston,42.32741024620903,-71.09931468957616,399.0,31,84.0
7008455,14338710,Veronica,Mission Hill,Boston,42.33083819671835,-71.1111538723692,100.0,3,93.0
11006149,57112558,Alex,Mission Hill,Boston,42.33128999398088,-71.10269410257068,59.0,0,
12102482,30283594,Kara,Mission Hill,Boston,42.335178839163135,-71.10149178764377,169.0,0,
6744795,30283594,Kara,Mission Hill,Boston,42.33515913715047,-71.10032459813883,169.0,0,
3659917,4464034,Christina Marie,Mission Hill,Boston,42.33355814397967,-71.10942495730387,75.0,42,95.0
14854671,66654235,Zoe,Mission Hill,Boston,42.33253220985536,-71.09814589395016,100.0,0,
1092093,26988,Anne,Mission Hill,Boston,42.332854128708256,-71.1011504927296,115.0,9,89.0
10051003,18202088,Beantown Suites,Mission Hill,Boston,42.33320208572329,-71.10146471422755,65.0,3,60.0
11219568,19480579,Fernando,Mission Hill,Boston,42.33061297566674,-71.1118462450954,349.0,0,
1471373,7673571,Alexandra,Mission Hill,Boston,42.333681739622975,-71.10151731844184,75.0,73,82.0
13888974,82250238,Joshi,Mission Hill,Boston,42.331100585522904,-71.10202037996434,35.0,0,
9428208,6592128,Kamila,Mission Hill,Boston,42.33295757858177,-71.1001005250145,100.0,0,
13233250,18202088,Beantown Suites,Mission Hill,Boston,42.33269248333824,-71.10152380428332,199.0,8,90.0
9710673,34332489,英硕,Mission Hill,Boston,42.33232514947065,-71.10058162355831,75.0,0,
8973362,46891535,Kate,Mission Hill,Boston,42.333093666121634,-71.10820555597844,160.0,3,93.0
10153739,30283594,Kara,Mission Hill,Boston,42.33336456830139,-71.09999220363608,349.0,0,
2754149,14050476,Carl,Mission Hill,Boston,42.3273959644559,-71.10508282460825,65.0,50,96.0
12707324,69077492,颖达,Mission Hill,Boston,42.33363628786899,-71.11102997441894,41.0,2,100.0
14442333,36004400,Saleena,Mission Hill,Boston,42.328888902785295,-71.09959329053882,80.0,0,
9824155,50599963,Marcus,Mission Hill,Boston,42.33000151862129,-71.11219829247533,49.0,14,85.0
13624971,78954936,Merna,Mission Hill,Boston,42.33239082094806,-71.09582797852967,35.0,1,80.0
9626892,18706555,Puhan,Mission Hill,Boston,42.328265478773005,-71.1031099875802,72.0,4,100.0
7562235,11653097,Camilla,Mission Hill,Boston,42.33192694022545,-71.11127381322933,90.0,3,80.0
10478553,9818757,Amanda,Mission Hill,Boston,42.330743217800276,-71.1030220474477,100.0,2,100.0
14854164,66654235,Zoe,Mission Hill,Boston,42.33218318025737,-71.09989420032309,90.0,0,
14196983,20515798,Isaac,Mission Hill,Boston,42.33186187945024,-71.11217701588377,89.0,0,
6611126,34594389,Mitchel,Mission Hill,Boston,42.331866500367425,-71.1098433298534,65.0,0,
5267396,5160525,Steven,Mission Hill,Boston,42.33163113142332,-71.09588697824026,170.0,73,91.0
8184662,30283594,Kara,Mission Hill,Boston,42.33388414252892,-71.10040464747296,169.0,1,40.0
12264207,66050182,Lisa,Mission Hill,Boston,42.32907475055905,-71.10342383185092,150.0,7,86.0
14685769,91169115,Ellen,Mission Hill,Boston,42.333230180175455,-71.1018110081669,50.0,0,
14867747,85019755,Kavya,Mission Hill,Boston,42.33102370929679,-71.09853909349201,20.0,0,
13081347,41932249,Ann,Mission Hill,Boston,42.3316098720629,-71.11137608903677,56.0,3,87.0
6118583,31744945,Nathan,Mission Hill,Boston,42.33175609091467,-71.10749841712051,140.0,10,100.0
6990023,22500410,Babak,Mission Hill,Boston,42.32939203897631,-71.10981426405894,88.0,20,95.0
14670311,91169115,Ellen,Mission Hill,Boston,42.33435512841624,-71.10298914383577,50.0,0,
10328539,53149879,Gisel,Mission Hill,Boston,42.32918401669792,-71.10061942482041,74.0,25,93.0
